transport,name,line,weight,is_hub,base_occupancy
rtp,Km 33 teteoclota,134-A,1.0,False,0.2
rtp,Km. 33.5,134-A,1.0,False,0.2
rtp,Km. 34,134-A,1.0,False,0.2
rtp,Km. 36 el sifon,134-A,1.0,False,0.2
rtp,Km. 37 parque las maravillas,134-A,1.0,False,0.2
rtp,Km. 39.600,134-A,1.0,False,0.2
rtp,Cierre de Circuito Parres,134-A,1.0,False,0.2
rtp,Cierre de circuito parres,134-A,1.0,False,0.2
rtp,Pueblo de parres,134-A,1.0,False,0.2
rtp,Km. 33.5 tehuisco,134-A,1.0,False,0.2
rtp,Km. 33,134-A,1.0,False,0.2
rtp,Km. 32.600,134-A,1.0,False,0.2
rtp,Km. 31 camino antiguo al Ajusco,134-A,1.0,False,0.2
rtp,Km 30.5 gasolineria,134-A,1.0,False,0.2
rtp,Km. 29.5 ahuacatitla,134-A,1.0,False,0.2
rtp,Avenida cruz blanca km 28,134-A,1.0,False,0.2
rtp,Km. 27.5,134-A,1.0,False,0.2
rtp,Km. 27,134-A,1.0,False,0.2
rtp,Km. 25.5 av. México-Ajusco,134-A,1.0,False,0.2
rtp,Puente entrada de xitle,134-A,1.0,False,0.2
rtp,Callejon las torres km. 21,134-A,1.0,False,0.2
rtp,Joya Insurgentes Sur,134-A,1.0,False,0.2
rtp,Anillo PeriFerico Boulevard Adolfo Ruiz Cortines,134-A,1.0,False,0.2
rtp,Glorieta huipulco,134-A,1.0,False,0.2
rtp,Km 28 cruz Blanca,134-B,1.0,False,0.2
rtp,Avenida cruz Blanca,134-B,1.0,False,0.2
rtp,Cruz Blanca,134-B,1.0,False,0.2
rtp,Cerrada ayocatitla,134-B,1.0,False,0.2
rtp,Del puente,134-B,1.0,False,0.2
rtp,Las Rosas,134-B,1.0,False,0.2
rtp,Mirador de chapultepec,134-B,1.0,False,0.2
rtp,Esc. Veterinaria,134-B,1.0,False,0.2
rtp,Km.25.5  Av. Meíxco,134-B,1.0,False,0.2
rtp,XOchitla,134-B,1.0,False,0.2
rtp,Hospital general dr. Manuel g. A. Gonzolez,134-B,1.0,False,0.2
rtp,Glorieta de huipuldo ii,134-B,1.0,False,0.2
rtp,Anillo periFerico Boulevard Adolfo Ruiz Cortines,134-B,1.0,False,0.2
rtp,Instituto nacional de especialidades,134-B,1.0,False,0.2
rtp,Tepehuanos la joya,134-B,1.0,False,0.2
rtp,Frente hipocampo,134-B,1.0,False,0.2
rtp,Facultad de medicina y Zootécnia,134-B,1.0,False,0.2
rtp,Tezontitla,134-B,1.0,False,0.2
rtp,Las rosas,134-B,1.0,False,0.2
rtp,Antiguo camino a Cuernavaca,134-B,1.0,False,0.2
rtp,Torres,134-B,1.0,False,0.2
rtp,Circuito Azteca,134-C,1.0,False,0.2
rtp,Hospital Shriners,134-C,1.0,False,0.2
rtp,Hospital shriners,134-C,1.0,False,0.2
rtp,Leona vicario y Jose Maria Morelos,134-C,1.0,False,0.2
rtp,Mariano Matamoros,134-C,1.0,False,0.2
rtp,Mariano Abasolo2,134-C,1.0,False,0.2
rtp,Axocotl,134-C,1.0,False,0.2
rtp,Km 21,134-C,1.0,False,0.2
rtp,Las flores,134-C,1.0,False,0.2
rtp,3ra. Cerrada del Imán,134-C,1.0,False,0.2
rtp,San guillermo,134-C,1.0,False,0.2
rtp,Planta de asfalto n. 263,134-C,1.0,False,0.2
rtp,Totonacas,134-C,1.0,False,0.2
rtp,Avenida Aztecas,134-C,1.0,False,0.2
rtp,Avenida panamericana,134-C,1.0,False,0.2
rtp,Avenida de la libertad,134-C,1.0,False,0.2
rtp,Boulevard gran Sur,134-C,1.0,False,0.2
rtp,Comporis,134-C,1.0,False,0.2
rtp,Chícaras,134-C,1.0,False,0.2
rtp,San Benito,134-C,1.0,False,0.2
rtp,San Celso,134-C,1.0,False,0.2
rtp,San Benjamin,134-C,1.0,False,0.2
rtp,Puente veicular chimalcoyotl,134-C,1.0,False,0.2
rtp,Km. 21 pasando hotel,134-C,1.0,False,0.2
rtp,Arbolada,134-C,1.0,False,0.2
rtp,San celso,134-D,1.0,False,0.2
rtp,San benjamin,134-D,1.0,False,0.2
rtp,Tepehuanos -La joya,134-D,1.0,False,0.2
rtp,Km. 25.5 Av. México,134-D,1.0,False,0.2
rtp,Facultad de medicina y zootécnia,134-D,1.0,False,0.2
rtp,Rosas,134-D,1.0,False,0.2
rtp,Km 28 cruz blanca,134-D,1.0,False,0.2
rtp,Km.25.5 av. México-Ajusco,134-D,1.0,False,0.2
rtp,Xichitla,134-D,1.0,False,0.2
rtp,Azteca,134-D,1.0,False,0.2
rtp,Tinum y dzemul,13-A,1.0,False,0.2
rtp,Conkal,13-A,1.0,False,0.2
rtp,Sudzal,13-A,1.0,False,0.2
rtp,Chicoasen,13-A,1.0,False,0.2
rtp,Seye,13-A,1.0,False,0.2
rtp,Sacalum,13-A,1.0,False,0.2
rtp,Tekax,13-A,1.0,False,0.2
rtp,Becal,13-A,1.0,False,0.2
rtp,Yucaltepen,13-A,1.0,False,0.2
rtp,Carretera picacho Ajusco,13-A,1.0,False,0.2
rtp,Puente de chedraui,13-A,1.0,False,0.2
rtp,Camino a Santa teresa,13-A,1.0,False,0.2
rtp,Cráter,13-A,1.0,False,0.2
rtp,Av. Ciudad universitaria,13-A,1.0,False,0.2
rtp,Altamirano,13-A,1.0,False,0.2
rtp,Rey cuauhtemoc,13-A,1.0,False,0.2
rtp,Dr. Galvez,13-A,1.0,False,0.2
rtp,La paz,13-A,1.0,False,0.2
rtp,Av. Desierto de los leones,13-A,1.0,False,0.2
rtp,Maria luisa (issste),13-A,1.0,False,0.2
rtp,Fernando villalpando,13-A,1.0,False,0.2
rtp,Juventino rosas,13-A,1.0,False,0.2
rtp,Juan Pablo II,13-A,1.0,False,0.2
rtp,Metro barranca del muerto,13-A,1.0,False,0.2
rtp,Jose Maria velasco,13-A,1.0,False,0.2
rtp,Diego becerra,13-A,1.0,False,0.2
rtp,Andres de la concha,13-A,1.0,False,0.2
rtp,José del Castillo,13-A,1.0,False,0.2
rtp,Empresa,13-A,1.0,False,0.2
rtp,Irineo Paz,13-A,1.0,False,0.2
rtp,Holbein,13-A,1.0,False,0.2
rtp,Tintoreto,13-A,1.0,False,0.2
rtp,Puente de la Morena,13-A,1.0,False,0.2
rtp,13 de Septiembre,13-A,1.0,False,0.2
rtp,Marti,13-A,1.0,False,0.2
rtp,Benjamin franklin,13-A,1.0,False,0.2
rtp,Diagonal patriotismo,13-A,1.0,False,0.2
rtp,Mazatlan,13-A,1.0,False,0.2
rtp,Alfonso reyes,13-A,1.0,False,0.2
rtp,Avenida sonora - avenida México,13-A,1.0,False,0.2
rtp,Sudsal,13-A,1.0,False,0.2
rtp,Huehuetán,13-A,1.0,False,0.2
rtp,Pico de turquino - upn,13-A,1.0,False,0.2
rtp,Eje 10 Sur avenida San Jeronimo,13-A,1.0,False,0.2
rtp,Clinicas 4 _ 8 del IMSS,13-A,1.0,False,0.2
rtp,Eje 10,13-A,1.0,False,0.2
rtp,Dr. Gálvez,13-A,1.0,False,0.2
rtp,Camino al desierto de los leones,13-A,1.0,False,0.2
rtp,Maria luisa,13-A,1.0,False,0.2
rtp,Tlacopac,13-A,1.0,False,0.2
rtp,Sofía,13-A,1.0,False,0.2
rtp,Alfonso caso,13-A,1.0,False,0.2
rtp,Barranca del muerto paSando estacion,13-A,1.0,False,0.2
rtp,Juan tinoco,13-A,1.0,False,0.2
rtp,Merced gomez,13-A,1.0,False,0.2
rtp,Miguel cabrera,13-A,1.0,False,0.2
rtp,La Castañeda,13-A,1.0,False,0.2
rtp,Tiziano,13-A,1.0,False,0.2
rtp,Giotto,13-A,1.0,False,0.2
rtp,Calle 22,13-A,1.0,False,0.2
rtp,Calle 4 (metro San Pedro de los pinos),13-A,1.0,False,0.2
rtp,11 de abril,13-A,1.0,False,0.2
rtp,Jose Maria vigil,13-A,1.0,False,0.2
rtp,Jose marti,13-A,1.0,False,0.2
rtp,Gobernador  vicente eguia,13-A,1.0,False,0.2
rtp,Gobernador Jose Maria tornel     (disco maltratado y doblado),13-A,1.0,False,0.2
rtp,Jose vasconcelos,13-A,1.0,False,0.2
rtp,Fernando montes de oca,13-A,1.0,False,0.2
rtp,Enseñanza,17-E,1.0,False,0.2
rtp,Las Flores,17-E,1.0,False,0.2
rtp,Boulevard Gran Sur,17-E,1.0,False,0.2
rtp,Gran Sur-San Guillermo,17-E,1.0,False,0.2
rtp,Cetram Metro Universidad,17-E,1.0,False,0.2
rtp,Antonio Delfín Madrigal,17-E,1.0,False,0.2
rtp,Avenida Panamericana,17-E,1.0,False,0.2
rtp,Planta De Asfalto N. 263,17-E,1.0,False,0.2
rtp,Chicaras,17-E,1.0,False,0.2
rtp,Hospital Schiller,17-E,1.0,False,0.2
rtp,Renato Leduc,17-E,1.0,False,0.2
rtp,Anillo Periferico Boulevard Adolfo Ruiz Cortines,17-E,1.0,False,0.2
rtp,Coapa-Sanborns,17-E,1.0,False,0.2
rtp,Morelos-Delegación Tlalpan,17-E,1.0,False,0.2
rtp,La Joya,17-E,1.0,False,0.2
rtp,Cristobal Colon-Puente Chimalcoyotl,17-E,1.0,False,0.2
rtp,El Rosal,17-E,1.0,False,0.2
rtp,Niños Heroes,17-E,1.0,False,0.2
rtp,5 De Mayo y Cuauhtémoc,17-E,1.0,False,0.2
rtp,Hidalgo-Privada Chimalcoyotl,17-E,1.0,False,0.2
rtp,Sillon de Mendoza-Fray Pedro de Gante,17-E,1.0,False,0.2
rtp,Anillo Periférico Boulevard Adolfo Ruiz Cortines,17-E,1.0,False,0.2
rtp,México Xochimilco-Elkar,17-E,1.0,False,0.2
rtp,Diamantes,17-E,1.0,False,0.2
rtp,3ra. Cerrada Del Iman,17-E,1.0,False,0.2
rtp,4ta. Cerrada Del Iman,17-E,1.0,False,0.2
rtp,5ta. Cerrada Del Iman,17-E,1.0,False,0.2
rtp,Avenida De Paraiso,17-F,1.0,False,0.2
rtp,Clavelinas,17-F,1.0,False,0.2
rtp,Flor de Durazno,17-F,1.0,False,0.2
rtp,David Fragoso,17-F,1.0,False,0.2
rtp,San Buena Aventura,17-F,1.0,False,0.2
rtp,Agapando,17-F,1.0,False,0.2
rtp,Gardenias,17-F,1.0,False,0.2
rtp,Unidad FOVISSSTE,17-F,1.0,False,0.2
rtp,2da. Puerta,17-F,1.0,False,0.2
rtp,Nutricion,17-F,1.0,False,0.2
rtp,Cancerologia,17-F,1.0,False,0.2
rtp,Fray Pedro de Gante,17-F,1.0,False,0.2
rtp,PeriFerico Sur,17-F,1.0,False,0.2
rtp,México Xochimilco,17-F,1.0,False,0.2
rtp,Viaducto Tlalpan,17-F,1.0,False,0.2
rtp,Calz del Hueso,17-F,1.0,False,0.2
rtp,Registro Federal,17-F,1.0,False,0.2
rtp,Cerro de Jesus Paradero Norte,17-F,1.0,False,0.2
rtp,Avenida De Las Rosas,17-F,1.0,False,0.2
rtp,Ciudad Jardin,17-F,1.0,False,0.2
rtp,Plaza Hidalgo,17-F,1.0,False,0.2
rtp,Sillón de Mendoza,17-F,1.0,False,0.2
rtp,Tezoquipa - Lecaroz,17-F,1.0,False,0.2
rtp,Insurgentes Sur - La Joya,17-F,1.0,False,0.2
rtp,Puente vial Chimalcoyotl,17-F,1.0,False,0.2
rtp,Camino a San Pedro Martir,17-F,1.0,False,0.2
rtp,2da. Puerta FOVISSSTE,17-F,1.0,False,0.2
rtp,1ra. Puerta FOVISSSTE,17-F,1.0,False,0.2
rtp,Cedral,17-F,1.0,False,0.2
rtp,2a Cerrada de Cedral,17-F,1.0,False,0.2
rtp,Cerrada de las Rosas,17-F,1.0,False,0.2
rtp,5 De Mayo Y Cuauhtemoc,17-F,1.0,False,0.2
rtp,Jose Maria pino Suarez,2A,1.0,False,0.2
rtp,Flor de durazno,2A,1.0,False,0.2
rtp,Flamencos,2A,1.0,False,0.2
rtp,Lorenzo boturini,2A,1.0,False,0.2
rtp,Hernendez Dávalos,2A,1.0,False,0.2
rtp,Caliz,2A,1.0,False,0.2
rtp,Romero-clinica 10 IMSS,2A,1.0,False,0.2
rtp,Ramos Millan,2A,1.0,False,0.2
rtp,Cumbre de maltrata,2A,1.0,False,0.2
rtp,Municipio libre,2A,1.0,False,0.2
rtp,Metro ermita,2A,1.0,False,0.2
rtp,Popocatepetl,2A,1.0,False,0.2
rtp,Cjon. Nonoalco,2A,1.0,False,0.2
rtp,Martires irlandeses,2A,1.0,False,0.2
rtp,Parque San Andres,2A,1.0,False,0.2
rtp,Candelaria,2A,1.0,False,0.2
rtp,Nezahualpili,2A,1.0,False,0.2
rtp,Sillan de mendoza,2A,1.0,False,0.2
rtp,Tezoquipa - lecaroz,2A,1.0,False,0.2
rtp,Insurgentes Sur - la joya,2A,1.0,False,0.2
rtp,Puente vial chimalcoyotl,2A,1.0,False,0.2
rtp,Guadalupe victoria,2A,1.0,False,0.2
rtp,2a cerrada de cedral,2A,1.0,False,0.2
rtp,Cerrada de las rosas,2A,1.0,False,0.2
rtp,5 de mayo y cuauhtemoc,2A,1.0,False,0.2
rtp,David fragoso,2A,1.0,False,0.2
rtp,San buena aventura,2A,1.0,False,0.2
rtp,Avenida de paraiso,2A,1.0,False,0.2
rtp,Melchor ocampo,2A,1.0,False,0.2
rtp,Reforma agraria,2A,1.0,False,0.2
rtp,Calz. Del hueso,2A,1.0,False,0.2
rtp,Las torres,2A,1.0,False,0.2
rtp,Cerro de jesus paradero Norte,2A,1.0,False,0.2
rtp,Rio churubusco,2A,1.0,False,0.2
rtp,Eje 8 Sur ermita iztapalapa,2A,1.0,False,0.2
rtp,Metro portales,2A,1.0,False,0.2
rtp,Plaza victoria,2A,1.0,False,0.2
rtp,Metro viaducto,2A,1.0,False,0.2
rtp,Loenzo boturini,2A,1.0,False,0.2
rtp,C. Puente,300-B,1.0,False,0.2
rtp,Frente uam cuajimalpa,300-B,1.0,False,0.2
rtp,Av. Tamaulipas (frente walmart),300-B,1.0,False,0.2
rtp,Av. Santa Fe (segunda glorieta),300-B,1.0,False,0.2
rtp,Frente expo banamex,300-B,1.0,False,0.2
rtp,Frente tec de monterrey,300-B,1.0,False,0.2
rtp,Frente Banorte Tepepan,300-B,1.0,False,0.2
rtp,Frente Centro comercial paseos Acoxpa,300-B,1.0,False,0.2
rtp,Pasando Tec de Monterrey,300-B,1.0,False,0.2
rtp,Frente plaza samara,300-B,1.0,False,0.2
rtp,Juan O Gorman,300-B,1.0,False,0.2
rtp,Enrique del Moral (frente edificio movistar),300-B,1.0,False,0.2
rtp,Bajo puente de autopista México - la marquesa,300-B,1.0,False,0.2
rtp,Av. Carlos Fernandez Graez,300-B,1.0,False,0.2
rtp,Avenida de las Torres,34-B,1.0,False,0.2
rtp,Roberto rios Elizondo,34-B,1.0,False,0.2
rtp,Anillo PeriFerico,34-B,1.0,False,0.2
rtp,Ferrocarril de Cuernavaca,34-B,1.0,False,0.2
rtp,Av. Insurgentes,34-B,1.0,False,0.2
rtp,Metro M.A.Q.,34-B,1.0,False,0.2
rtp,Unam,34-B,1.0,False,0.2
rtp,Avenida de los Insurgentes,34-B,1.0,False,0.2
rtp,Donato guerra,34-B,1.0,False,0.2
rtp,Casa popular,34-B,1.0,False,0.2
rtp,Roberto Rios Elizondo,34-B,1.0,False,0.2
rtp,Avenida las Aguilas,34-B,1.0,False,0.2
rtp,Cumbres de Santa Fe,34-B,1.0,False,0.2
rtp,Tec de Monterrey,34-B,1.0,False,0.2
rtp,Barros Sierra,34-B,1.0,False,0.2
rtp,Park plaza,34-B,1.0,False,0.2
rtp,Westin-Antonio dovali Jaime,34-B,1.0,False,0.2
rtp,Alameda Poniente,34-B,1.0,False,0.2
rtp,Avenida dovali Jaime,34-B,1.0,False,0.2
rtp,Centro bancomer,34-B,1.0,False,0.2
rtp,Luis barragan,34-B,1.0,False,0.2
rtp,Enrique del moral,34-B,1.0,False,0.2
rtp,Juan salvador agraz,34-B,1.0,False,0.2
rtp,Enrique del Moral,34-B,1.0,False,0.2
rtp,Luis Barragán,34-B,1.0,False,0.2
rtp,Jaime Barrios Sierra,34-B,1.0,False,0.2
rtp,Tecnologico de Monterrey,34-B,1.0,False,0.2
rtp,Avenida de las Aguilas,34-B,1.0,False,0.2
rtp,Universidad Anahuac del Sur,34-B,1.0,False,0.2
rtp,Tuxpan,34-B,1.0,False,0.2
rtp,Dif,34-B,1.0,False,0.2
rtp,Las Fuentes,34-B,1.0,False,0.2
rtp,Cerro acasulco,34-B,1.0,False,0.2
rtp,Metro m. A. Q,34-B,1.0,False,0.2
rtp,Ocomilpa (frente caseta de vigilancia),69,1.0,False,0.2
rtp,La michoacana,69,1.0,False,0.2
rtp,Diligencias y fresnos,69,1.0,False,0.2
rtp,Diligencias (y Griega),69,1.0,False,0.2
rtp,Frente local de materias primas,69,1.0,False,0.2
rtp,Pino (frente panaderia),69,1.0,False,0.2
rtp,Borregos,69,1.0,False,0.2
rtp,Carretera Federal a Cuernavaca,69,1.0,False,0.2
rtp,Km. 29.5 Ahuacatitla,69,1.0,False,0.2
rtp,Km. 23.5-el clavelito antes 5 de mayo,69,1.0,False,0.2
rtp,Puente entrada de Xitle,69,1.0,False,0.2
rtp,Privada de Chimalcoyotl,69,1.0,False,0.2
rtp,Hospital general dr. Manuel G. A. Gonzalez,69,1.0,False,0.2
rtp,Glorieta Huipulco,69,1.0,False,0.2
rtp,Anillo Periferico,69,1.0,False,0.2
rtp,Km. 29 ahuacatitla,69,1.0,False,0.2
rtp,1ra cerrada ahuacatitla (frente casa de materiales),69,1.0,False,0.2
rtp,Diligencias (y griega),69,1.0,False,0.2
rtp,Circuito Aragón,12,1.0,False,0.2
rtp,Avenida TAXIMETROS,12,1.0,False,0.2
rtp,Avenida 606,12,1.0,False,0.2
rtp,Avenida 661,12,1.0,False,0.2
rtp,Avenida 608,12,1.0,False,0.2
rtp,Avenida 631 (Cambiar a  641),12,1.0,False,0.2
rtp,Avenida 613,12,1.0,False,0.2
rtp,Avenida 593,12,1.0,False,0.2
rtp,METRO BOSQUES DE ARAGON,12,1.0,False,0.2
rtp,Calle 573,12,1.0,False,0.2
rtp,VOCACIONAL 10,12,1.0,False,0.2
rtp,LORETO FAVELA,12,1.0,False,0.2
rtp,Calle 549,12,1.0,False,0.2
rtp,Calle 535,12,1.0,False,0.2
rtp,Calle 529,12,1.0,False,0.2
rtp,Calle 519,12,1.0,False,0.2
rtp,Avenida 503,12,1.0,False,0.2
rtp,ANGEL ALBINO CORZO,12,1.0,False,0.2
rtp,Norte 92,12,1.0,False,0.2
rtp,Norte 72 A,12,1.0,False,0.2
rtp,Norte 62 A,12,1.0,False,0.2
rtp,Norte 58,12,1.0,False,0.2
rtp,GRACIELA,12,1.0,False,0.2
rtp,MISTERIOS,12,1.0,False,0.2
rtp,Norte 1 H,12,1.0,False,0.2
rtp,VALLEJO Norte,12,1.0,False,0.2
rtp,CENTRAL Sur,12,1.0,False,0.2
rtp,Calle 12,12,1.0,False,0.2
rtp,JARDIN,12,1.0,False,0.2
rtp,CEYLAN,12,1.0,False,0.2
rtp,PLAN DE SAN LUIS,12,1.0,False,0.2
rtp,Avenida DE LAS NUECES,12,1.0,False,0.2
rtp,PLATANALES,12,1.0,False,0.2
rtp,PRIVADA DE TULA,12,1.0,False,0.2
rtp,22 DE FEBRERO,12,1.0,False,0.2
rtp,AZCAPOTZALCO,12,1.0,False,0.2
rtp,CAMARONES,12,1.0,False,0.2
rtp,SANTO DOMINGO,12,1.0,False,0.2
rtp,PETROLEOS MEXICANOS,12,1.0,False,0.2
rtp,Avenida TEZOZOMOC,12,1.0,False,0.2
rtp,FRANCITA,12,1.0,False,0.2
rtp,RENACIMIENTO,12,1.0,False,0.2
rtp,Avenida MORELOS,12,1.0,False,0.2
rtp,CALZADA DE LAS ARMAS,12,1.0,False,0.2
rtp,CALZADA San Isidro,12,1.0,False,0.2
rtp,C.C. Panteon San Isidro,12,1.0,False,0.2
rtp,Renacimiento,12,1.0,False,0.2
rtp,Tezozomoc,12,1.0,False,0.2
rtp,Centeotl,12,1.0,False,0.2
rtp,Rey Maxtla,12,1.0,False,0.2
rtp,Aquiles Serdán,12,1.0,False,0.2
rtp,Avenida Aquiles Serdán,12,1.0,False,0.2
rtp,22 De Febrero,12,1.0,False,0.2
rtp,Nubia,12,1.0,False,0.2
rtp,San Lucas,12,1.0,False,0.2
rtp,Camarones,12,1.0,False,0.2
rtp,Platanales,12,1.0,False,0.2
rtp,Piña,12,1.0,False,0.2
rtp,Plan De San Luis,12,1.0,False,0.2
rtp,Ferrocarril Central,12,1.0,False,0.2
rtp,Ceylan,12,1.0,False,0.2
rtp,Jardín,12,1.0,False,0.2
rtp,Calle 8,12,1.0,False,0.2
rtp,Central Sur,12,1.0,False,0.2
rtp,Vallejo,12,1.0,False,0.2
rtp,Real Del Monte,12,1.0,False,0.2
rtp,Constantino,12,1.0,False,0.2
rtp,Misterios,12,1.0,False,0.2
rtp,Graciela,12,1.0,False,0.2
rtp,Ferrocarril Hidalgo,12,1.0,False,0.2
rtp,Norte 54 A,12,1.0,False,0.2
rtp,Congreso De La Unión,12,1.0,False,0.2
rtp,Norte 70,12,1.0,False,0.2
rtp,Eduardo Molina,12,1.0,False,0.2
rtp,Norte 84,12,1.0,False,0.2
rtp,Avenida 509,12,1.0,False,0.2
rtp,Avenida 519,12,1.0,False,0.2
rtp,Avenida 535,12,1.0,False,0.2
rtp,Avenida 543,12,1.0,False,0.2
rtp,Avenida 553,12,1.0,False,0.2
rtp,José Loreto Favela,12,1.0,False,0.2
rtp,Avenida 573,12,1.0,False,0.2
rtp,Avenida 583,12,1.0,False,0.2
rtp,Avenida 597,12,1.0,False,0.2
rtp,Bosque De Aragón,12,1.0,False,0.2
rtp,Villa  De Aragón,12,1.0,False,0.2
rtp,Taxímetros,12,1.0,False,0.2
rtp,Avenida 699 esquina 606,12,1.0,False,0.2
rtp,EDUARDO MOLINA,12,1.0,False,0.2
rtp,Calzada De Guadalupe,12,1.0,False,0.2
rtp,BUEN TONO,12,1.0,False,0.2
rtp,REAL DEL MONTE,12,1.0,False,0.2
rtp,SALONICA,12,1.0,False,0.2
rtp,Anden C (quitar Anden C y poner Panteon Sanctorun),18,1.0,False,0.2
rtp,Ingenieros Militares,18,1.0,False,0.2
rtp,Panteón Santorun,18,1.0,False,0.2
rtp,General Arista,18,1.0,False,0.2
rtp,Lago Colhue,18,1.0,False,0.2
rtp,Lago Cardiel,18,1.0,False,0.2
rtp,Lago Aullagas,18,1.0,False,0.2
rtp,Calzada Legaría,18,1.0,False,0.2
rtp,Lago Ontario,18,1.0,False,0.2
rtp,Lago Superior,18,1.0,False,0.2
rtp,Golfo De San Lorenzo,18,1.0,False,0.2
rtp,Frente Metro Tacuba,18,1.0,False,0.2
rtp,Mar Tirreno,18,1.0,False,0.2
rtp,Golfo De California,18,1.0,False,0.2
rtp,Mariano Escobedo,18,1.0,False,0.2
rtp,Árbol De La Noche Triste,18,1.0,False,0.2
rtp,Cañitas,18,1.0,False,0.2
rtp,Ferrocarril A Cuernavaca,18,1.0,False,0.2
rtp,Privada De Mirón,18,1.0,False,0.2
rtp,Calzada De Los Gallos,18,1.0,False,0.2
rtp,Avenida De Los Maestros,18,1.0,False,0.2
rtp,Río Consulado,18,1.0,False,0.2
rtp,Ciprés,18,1.0,False,0.2
rtp,Insurgentes Norte,18,1.0,False,0.2
rtp,Zaragoza,18,1.0,False,0.2
rtp,Zarco,18,1.0,False,0.2
rtp,Lerdo,18,1.0,False,0.2
rtp,Paseo De La Reforma,18,1.0,False,0.2
rtp,República De Brasil,18,1.0,False,0.2
rtp,Aztecas,18,1.0,False,0.2
rtp,Florida,18,1.0,False,0.2
rtp,González Arteaga,18,1.0,False,0.2
rtp,Vidal Alcoser,18,1.0,False,0.2
rtp,Tapicería,18,1.0,False,0.2
rtp,Rotograbados,18,1.0,False,0.2
rtp,Avenida Del Peñón,18,1.0,False,0.2
rtp,Pirotecnia,18,1.0,False,0.2
rtp,Cairo,18,1.0,False,0.2
rtp,Damasco,18,1.0,False,0.2
rtp,Plaza África,18,1.0,False,0.2
rtp,Jerusalén,18,1.0,False,0.2
rtp,Avenida Oceanía,18,1.0,False,0.2
rtp,Norte 33,18,1.0,False,0.2
rtp,Norte 29,18,1.0,False,0.2
rtp,Cierre de Circuito Col. Moctezuma,18,1.0,False,0.2
rtp,Oriente 172,18,1.0,False,0.2
rtp,Pablo Sidar,18,1.0,False,0.2
rtp,Oriente 158,18,1.0,False,0.2
rtp,Oceanía,18,1.0,False,0.2
rtp,Corea (Pekin),18,1.0,False,0.2
rtp,Glorieta Plaza África,18,1.0,False,0.2
rtp,Japón,18,1.0,False,0.2
rtp,Calz. Del Peñón,18,1.0,False,0.2
rtp,Floricultura,18,1.0,False,0.2
rtp,Hojalatería,18,1.0,False,0.2
rtp,Ferrocarril De Cintura,18,1.0,False,0.2
rtp,Jardineros,18,1.0,False,0.2
rtp,Gónzalez Ortega,18,1.0,False,0.2
rtp,Peralvillo,18,1.0,False,0.2
rtp,Eje Central Norte,18,1.0,False,0.2
rtp,Eje Guerrero,18,1.0,False,0.2
rtp,Insurgentes,18,1.0,False,0.2
rtp,Callejón De La Zanja,18,1.0,False,0.2
rtp,Cerrada De Popotla,18,1.0,False,0.2
rtp,Avenida Cuitláhuac,18,1.0,False,0.2
rtp,Mar Hudson,18,1.0,False,0.2
rtp,Mar Arabigo,18,1.0,False,0.2
rtp,Parque Vía,18,1.0,False,0.2
rtp,Lago Amatitlan (decia Matitla),18,1.0,False,0.2
rtp,Lago Viedma,18,1.0,False,0.2
rtp,Río Uruguay,18,1.0,False,0.2
rtp,Río Paraná,18,1.0,False,0.2
rtp,Río Pilcomayo,18,1.0,False,0.2
rtp,Aden A,19,1.0,False,0.2
rtp,Cultura Norte (cambiar frente a bachilleres igual que el cons. 739),19,1.0,False,0.2
rtp,Eje 5 Norte,19,1.0,False,0.2
rtp,Unidad Habitacional Xochinahuac,19,1.0,False,0.2
rtp,San Pablo Xalpa (La Cruz),19,1.0,False,0.2
rtp,Alameda Norte,19,1.0,False,0.2
rtp,Matlacoatl,19,1.0,False,0.2
rtp,Tec. Milenio,19,1.0,False,0.2
rtp,Rastro,19,1.0,False,0.2
rtp,Metro Ferrería,19,1.0,False,0.2
rtp,Vocacional 8,19,1.0,False,0.2
rtp,Santo Tómas,19,1.0,False,0.2
rtp,Acaltenco,19,1.0,False,0.2
rtp,Salomón,19,1.0,False,0.2
rtp,Rabaul,19,1.0,False,0.2
rtp,Aquiles Elorduy,19,1.0,False,0.2
rtp,Salonica,19,1.0,False,0.2
rtp,Nilo,19,1.0,False,0.2
rtp,Clavería,19,1.0,False,0.2
rtp,Begonias,19,1.0,False,0.2
rtp,Sánchez Trujillo,19,1.0,False,0.2
rtp,Calzada Calzada México - Tacuba,19,1.0,False,0.2
rtp,Mar Cantábrico,19,1.0,False,0.2
rtp,Felipe Carrillo Puerto,19,1.0,False,0.2
rtp,Lago Bolsena,19,1.0,False,0.2
rtp,Laguna De Términos,19,1.0,False,0.2
rtp,Laguna De Mayran,19,1.0,False,0.2
rtp,Lago Alberto,19,1.0,False,0.2
rtp,Newton,19,1.0,False,0.2
rtp,Homero,19,1.0,False,0.2
rtp,Horacio,19,1.0,False,0.2
rtp,Presidente Masarik,19,1.0,False,0.2
rtp,Campos Elíseos,19,1.0,False,0.2
rtp,León Tolstoi,19,1.0,False,0.2
rtp,Cierre de Circuito Parque México,19,1.0,False,0.2
rtp,Medellín,19,1.0,False,0.2
rtp,Álvaro Obregón,19,1.0,False,0.2
rtp,Sinaloa,19,1.0,False,0.2
rtp,Avenida Chapultepec,19,1.0,False,0.2
rtp,Hamburgo,19,1.0,False,0.2
